,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2046-01-01,2389761.4566664016,3298921.4976164955,4949093.372897865,7440238.521164702,1843248.2655760979
2046-02-01,2427593.0711464556,3324429.5358607797,5015336.309969545,7554093.387827001,1850885.5995142262
2046-03-01,2455458.832587934,3356160.8749795184,5038296.114046284,7614516.598057107,1870726.8810000557
2046-04-01,2464950.1080627088,3402988.980431373,5088834.167637325,7650137.239329423,1874586.19628221
2046-05-01,2483321.966342993,3452471.726916845,5158847.914719028,7665873.647254501,1900395.749352027
2046-06-01,2465116.128916426,3517362.7875718907,5229101.347658007,7685173.686010315,1888152.4206664024
2046-07-01,2469955.427781179,3532758.6687028278,5338498.076559175,7764606.489054454,1874491.9807919986
2046-08-01,2480289.1385682262,3565092.4769547014,5422724.252816071,7739135.8616395695,1877056.7057856265
2046-09-01,2519952.862105456,3589651.5682503628,5425139.47100852,7770016.519350638,1887606.8588739615
2046-10-01,2526367.9242150183,3630531.337828084,5452709.795194445,7713238.314615243,1906875.7894486482
2046-11-01,2506453.2963581607,3643524.206725876,5455955.369999022,7557699.517389178,1904839.5599022615
2046-12-01,2531347.3159462693,3655070.622964993,5450137.791428281,7523036.538139177,1905952.7511707277
2047-01-01,2558588.2090978576,3702055.3240716774,5490759.051235754,7588969.584423037,1923881.7033982517
2047-02-01,2566205.023861715,3761592.632084098,5531528.909176465,7724615.692240001,1944467.42504067
2047-03-01,2590340.749230659,3772094.571169351,5532100.7551452825,7795069.19811328,1939375.6547536897
2047-04-01,2573231.807683248,3780593.844195839,5574820.593487506,7876244.656863565,1953522.9394812116
2047-05-01,2570883.897021862,3749850.31185466,5600967.000057955,7960428.3286346365,1969410.998564891
2047-06-01,2587932.901716735,3768702.565207976,5614623.608702906,8074295.968529129,1936102.6410005982
2047-07-01,2561801.4201362235,3764034.4410662837,5570836.707772373,8221621.564436581,1902679.1047191592
2047-08-01,2559785.267586387,3752054.9278374487,5515131.675752582,8260535.052868362,1856487.0730876366
2047-09-01,2566675.7177718133,3777329.221636759,5526944.394325122,8279860.4385523135,1857771.3715433402
2047-10-01,2580788.5033351444,3829115.107321743,5626445.087135056,8279459.036228253,1882289.5171048492
2047-11-01,2577164.9619719223,3847801.602787718,5690840.926096472,8189587.2263982,1922567.3685618697
2047-12-01,2605590.2454096833,3854018.6656082757,5745562.604771122,8046861.5552982455,1944120.9830886524
2048-01-01,2631341.590378906,3897232.7678198945,5806600.543803817,8017209.504730854,1996892.8879958391
2048-02-01,2651904.10526132,3936086.0186325554,5849683.745710371,8071677.030921292,2044689.4991869838
2048-03-01,2660750.968170564,3982469.569785543,5908053.718902464,8171487.083467002,2089544.5686395643
