,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31,iter_32,iter_33,iter_34,iter_35,iter_36,iter_37,iter_38,iter_39,iter_40,iter_41,iter_42,iter_43,iter_44,iter_45,iter_46,iter_47,iter_48,iter_49,iter_50,iter_51,iter_52,iter_53,iter_54,iter_55,iter_56,iter_57,iter_58,iter_59,iter_60,iter_61,iter_62,iter_63,iter_64,iter_65,iter_66,iter_67,iter_68,iter_69,iter_70,iter_71,iter_72,iter_73,iter_74,iter_75,iter_76,iter_77,iter_78,iter_79,iter_80,iter_81,iter_82,iter_83,iter_84,iter_85,iter_86,iter_87,iter_88,iter_89,iter_90,iter_91,iter_92,iter_93,iter_94,iter_95,iter_96,iter_97,iter_98,iter_99
2045-09-01,2815299.13044242,2699917.505044298,4592149.707748994,3996506.1626066775,2631836.123343773,2870165.8709199703,6885591.576220596,2559891.5425466066,3246707.370114299,1882908.3624710012,3184444.97057884,3602624.7220491525,4155774.85575343,2695191.394642322,5119272.244718255,4755161.191460476,3549082.5008163704,2507922.0284952642,2580345.5842015594,2541148.3187278137,4334214.090646412,2367404.6864187564,4966123.706373304,1872576.7242365198,3658476.833084913,4247442.153458585,4376933.549399023,3169643.1013429128,2441732.922474774,3156457.050363652,4742680.818158422,2720471.5344616827,2510418.3006977323,4830703.755653309,3262423.8233476444,2443590.46360047,6641211.746608663,3404076.373771177,4707136.481150403,3104234.5416704486,2824760.456566277,5128965.416274284,4489171.567419137,3046169.482789828,3672200.536143049,1834701.142756137,3680564.4829804767,3080036.477104383,3333341.722400904,5104542.532067651,2050428.2479765255,4857499.005088095,2516911.265743313,3079722.5920982775,5274906.113736565,1842745.263322372,2787410.956184054,2839673.6738090757,3132417.186634613,4289022.236217872,3996756.773059239,2724228.9895627894,2897379.5347040948,3751538.926505365,2752150.0729216207,3959452.7001683214,3700829.3175410586,2167829.4578003124,2272519.6276242323,2564458.201569736,1863305.2389826705,2573265.1578569803,1922991.8483049439,2874766.8220561417,3675490.321868339,2314595.805451624,3772741.014895458,3496003.147620877,3583004.0368282143,7118319.124262007,3150903.70976598,2295573.7493435433,4083479.0738687487,3721287.5658337967,3145927.40929962,4728124.728912977,5519555.109604352,2796918.39265345,2679632.2146634324,3054888.7227613223,4143407.5056938548,4786514.708460488,5277183.810816053,4048281.897315164,3213975.8435768187,3614099.4643195863,3303264.686652002,3081633.4340982474,3324506.252202257,3724936.4556573546
2045-10-01,2848695.917760208,2736525.821818333,4605881.737100275,4071878.280114107,2660799.8956280234,2872638.468195143,6857199.188564105,2555674.967525947,3257855.402158953,1861350.8563052642,3105873.657546893,3640768.2661274364,4180776.80509226,2673610.7554387925,5080586.717838747,4817469.672801175,3570686.7629099903,2528362.547081198,2514724.2786817444,2557142.094512269,4320331.45972615,2339065.8696427066,4933280.328923412,1884907.6018418276,3712817.548710776,4258296.282588912,4438405.976574619,3153793.361973786,2497883.592464568,3245025.7718751743,4740492.936217604,2754289.227702304,2535532.040676352,4891945.477758263,3282403.860080052,2446417.935383495,6787983.858269692,3444895.465877049,4753555.745845086,3131991.1234320616,2780518.791760147,5190323.888255796,4532986.448682244,3042438.657028431,3703507.411063472,1847953.2235948448,3724043.52398111,3082858.8382128463,3365592.1551290173,5085439.192337055,2039550.2110969932,4791552.100295218,2532164.0483726724,3110834.1944132834,5261892.750881426,1861270.6437244324,2815204.827838798,2831769.3829848785,3182990.4626133954,4328428.748266792,4131237.008536664,2783890.3682887424,2873968.0485707293,3700389.1440854785,2807307.4584579105,3969508.614649221,3742889.4355704044,2187292.3386533144,2279094.8291590535,2536231.1205669697,1886884.3961200658,2519714.9959236532,1938351.2542267775,2834508.5641052257,3759488.734305358,2355998.718849571,3737505.1540145995,3484334.1719265287,3569660.4507977455,7172232.893398304,3154015.855326832,2300156.9765315237,4114389.8080407255,3729486.2261162433,3152655.7758518145,4714805.637958941,5577886.85267111,2816032.788293196,2675624.4052475053,3117825.4108920023,4097749.8772533517,4802598.797387274,5377592.094751116,4112820.9269058164,3211006.4289542055,3605103.8016605745,3298063.1518119434,3147310.357173921,3325990.763721224,3749913.6954662325
2045-11-01,2843896.281307303,2747805.5406543566,4552800.14161039,4153784.830851038,2692474.863434954,2846708.549499521,6831697.312137495,2565673.6125254715,3270108.056569282,1861987.0122933043,3064463.9839851726,3650996.7283557467,4159426.216488867,2631160.4870677344,5026749.263295785,4835300.729296063,3573553.444459071,2546285.1188366245,2469225.1975708613,2579532.800030189,4343268.832638402,2339807.5034741126,4913248.185106514,1897926.7933097521,3709468.2151560364,4294661.660698072,4515273.627703367,3105166.7355838194,2577311.0316259335,3260669.9231954967,4761269.924219806,2778777.0406288295,2550086.0423181327,4901843.811472826,3319137.6961007575,2440049.9239384397,6924603.381316538,3500603.1913441415,4766003.9056021,3118656.238337663,2724866.4781747567,5259038.327757758,4590792.155805916,3023742.852073752,3698397.2002484887,1839090.6096036443,3740873.867620644,3108905.967607475,3393580.2782076453,5014884.336683727,2083125.6640274122,4776340.651779256,2556158.6861395263,3139763.17442954,5229004.902252144,1869353.2345245818,2817094.32501205,2834616.0528070526,3200962.2768614814,4325413.020519029,4156332.961769263,2790942.7402892075,2813419.731635983,3679968.072497106,2866331.530611101,3975318.072536776,3784761.6513655446,2192389.815683409,2255764.6253701514,2530771.942638914,1903246.3844392162,2460519.3215619787,1916990.3934354358,2819518.966109978,3783001.9626889788,2394877.809938529,3684987.555748333,3408733.6194393067,3519898.848816932,7174058.175639556,3158914.4942556797,2326013.100022823,4158922.4441393274,3736620.2979379348,3143654.698561187,4749739.317796437,5538290.829992081,2830744.6799266874,2677269.1443432732,3151700.6109780497,4089482.279446571,4810239.313129116,5475350.558499771,4104430.0016971095,3199082.2474164646,3591722.6162399556,3277522.9169345926,3192254.4779657433,3319444.3476488153,3738943.6606057687
2045-12-01,2806373.777494512,2750031.7230091398,4613981.966103311,4233138.544915851,2738126.8913028724,2832593.2110538525,6827890.183163519,2561234.2955230614,3280943.743025089,1888798.8361150254,3051263.7441618256,3673453.1363948155,4139707.698125801,2663454.605283684,5006237.82243437,4885076.26869799,3579952.556820806,2548247.031898916,2456984.7287611784,2589439.132242107,4386954.287325684,2342550.0025944025,4925319.923738645,1906810.5939185899,3715201.435622121,4304320.405217276,4575854.7580272695,3063362.4179914217,2632340.1356453206,3258650.9388121865,4798678.772660551,2832668.464105875,2561102.327696,4916838.12509759,3333714.9984573806,2432416.711073801,6985667.858465538,3550951.1262857853,4786085.344299546,3103975.8048014627,2722780.0520726647,5375917.352708133,4582547.648766833,2976055.1837829235,3691832.358945765,1839720.660317814,3762664.650587845,3147979.2078672657,3448216.7244911743,5025814.893611382,2150952.9298918876,4663578.202993538,2516224.456653429,3164496.475606836,5212066.097382153,1871395.3115953456,2818342.3839456565,2835839.1969699287,3201101.2179115782,4309025.781953961,4138919.3240470607,2795036.924513333,2825106.499901673,3653444.3416420408,2912730.4005688345,3986148.7069178214,3792260.640826613,2179854.3917896156,2246321.1450012946,2529943.1860150252,1907252.4414623927,2426179.500362374,1941149.8590785575,2801840.684727654,3841973.0956421494,2407580.7812905796,3661271.1181435357,3377516.5851388047,3542747.7104912787,7316353.974850574,3164652.4757187655,2363930.0853852862,4213602.03040721,3754226.2185098436,3135544.9099355177,4818623.40074057,5578865.1367579745,2832780.6123442505,2665669.8831171077,3191168.648089465,4042833.9517871886,4847806.074618631,5537796.734438584,4134521.1909198617,3195692.538272972,3597796.3901505335,3271035.697506324,3218152.2588786115,3330701.2595160645,3738515.2987014735
2046-01-01,2838471.5575746414,2760046.8274965542,4611044.578410216,4351224.155372025,2762120.2795719774,2830754.4008799847,6879945.815511109,2610554.5539814606,3322383.924865981,1939259.825327762,3058505.56191771,3680587.426535602,4186665.8308553305,2680865.6853127945,4968492.077030867,4883172.777250088,3574646.5703993556,2555188.8621769403,2500539.2903481494,2608589.3889754023,4533424.428191766,2372740.142318288,4991717.923587385,1928886.613835431,3695480.8401020975,4313310.524746862,4699062.65492003,3039967.0063755233,2670128.3981380793,3324555.101257265,4911215.279057537,2894054.2572208764,2592282.2916619964,4946937.961327531,3342156.357462104,2438545.818963481,7074942.1535987,3613388.8404791816,4845457.767032975,3138275.346200667,2759364.868706974,5506957.729068018,4538522.930098733,2993018.0134787015,3728291.8605414117,1843248.2655760979,3807299.884274242,3211671.183571645,3496342.700422133,5073094.208701027,2230130.053826712,4617609.50330777,2479668.2944292612,3215622.516764246,5235272.506529015,1885033.088446343,2845534.2397400253,2838220.318013748,3239893.8908195356,4335981.070021921,4108572.807732661,2783441.440720213,2813024.6030020015,3635354.1405972103,2949776.7784012607,3994159.7912353715,3808249.4934461587,2209276.292310395,2254447.0748785324,2556879.8729182826,1920213.684418768,2420451.31933326,1948658.6244960246,2833843.456411135,3862076.1977970796,2420451.626576719,3611554.2171378033,3374352.931082113,3558746.963328258,7440238.521164702,3193159.8483265606,2391652.713816192,4222952.304958251,3798110.2115233922,3171856.5502183014,4945567.502270892,5604467.893604708,2845470.7940243115,2670205.153865097,3226101.5660758005,4090900.7302550254,4880995.036480383,5637593.409180686,4148137.0119297234,3215603.6373957256,3587443.6234368277,3293507.4786442956,3274986.4493173044,3304335.5165886953,3731953.0741999014
2046-02-01,2854119.206133925,2778202.538417474,4647902.498531108,4441576.772207674,2765312.3078963445,2910714.4623387544,6961114.295357967,2659662.921295634,3368751.058641459,1988284.5686411178,3092045.6585769267,3745274.3459810177,4211847.668174964,2726987.370794306,5014868.69234079,4854254.052142504,3591683.642544826,2608344.545494627,2583396.7253262824,2650734.966112656,4763442.590996518,2418780.8088727775,5045823.048745851,1953475.4918813077,3693006.624983353,4347552.655214904,4845397.87456374,3078074.422296301,2696599.7107680845,3418325.5102640274,4985987.962053314,2955559.272106177,2621582.275733811,4945113.07297813,3362804.9598071063,2458255.4756266116,7114051.784780086,3686047.6349874428,4931551.014257625,3222792.926300884,2831327.174103705,5605035.011763495,4541424.877214983,3018555.705541726,3792946.2817430883,1850885.5995142262,3889938.7303682985,3273274.4193141945,3544810.4422952547,5185822.969200316,2293520.1077862633,4608243.004596275,2490856.6717485026,3277963.067445011,5314217.736091541,1891408.7818637057,2891003.2469516085,2816960.360976001,3313881.488482427,4396804.826169207,4140149.6685930965,2799132.2974196407,2803313.0725719803,3648524.338917939,2948966.1744844597,4023819.779293533,3831802.9721087497,2273162.1244621384,2291909.489566253,2582226.2461743355,1956886.965966481,2428714.534658644,1955650.1542962482,2854955.359811169,3917690.90778627,2443623.308422244,3612971.93184189,3405973.2810262474,3568101.1759585035,7554093.387827001,3244086.244187686,2428572.2113990863,4296304.779910558,3862805.55382783,3245942.7274511512,5019544.868628341,5779361.229760405,2864258.244266333,2705110.757683712,3296492.7666288214,4175514.8670555567,4903421.173863758,5699089.925777748,4139343.5610468145,3242346.925723469,3627203.8093433827,3322844.5259668548,3326014.5457547046,3287841.1413976853,3764836.716070605
2046-03-01,2842533.7027205345,2796582.8737372793,4689023.78257489,4450717.549117505,2773812.1134379916,2927501.3354671975,6937007.513394988,2662234.496974293,3409703.4856702774,2026955.422058743,3099706.4017275693,3748964.26118505,4154131.89300831,2746225.7937962012,5027448.780643309,4805089.388275566,3595460.236181224,2629062.90175709,2623223.78828319,2659666.862407793,4933471.399110131,2456947.420046211,5092341.254900643,1966891.0598707774,3743451.6185413674,4412301.06856859,4953382.687946436,3084705.141365243,2752347.3227570574,3576055.828921923,5032291.098395799,3018876.271366511,2641490.661007907,4939311.861075846,3357724.459266829,2471678.4735581265,7136065.007042199,3722317.094054039,4983981.287608714,3266323.5288152304,2877016.4311629953,5655549.991281805,4561550.759804709,3023823.628542583,3758615.5039994414,1870726.8810000557,3920843.8896867326,3281597.9779512864,3552539.471129755,5241975.967539647,2343698.378802598,4605026.312556093,2506429.3909346876,3315183.9398008673,5423908.927710952,1891386.7056333078,2910054.0672635417,2820174.880925846,3375255.403537768,4426303.909234011,4182130.374357882,2836314.020419937,2816453.638074332,3628065.113247378,2930433.955470636,4006931.0605198573,3838978.769165575,2337176.8804272637,2320747.448299472,2553868.867974026,1963481.313235542,2470155.1747951824,1945068.947195317,2891842.4604627495,3950698.4368683593,2464842.5649111695,3581113.415799454,3450232.219711006,3562224.945705096,7614516.598057107,3263336.1141212382,2442061.5454634386,4350518.789388249,3884967.275177604,3271572.7069139597,5147663.168767083,5746327.46325125,2883468.9466180466,2718860.222602149,3349935.184785674,4233273.105641112,4908496.120960359,5683756.294715846,4217248.803468722,3282965.0952396,3603933.223681244,3354597.2906922083,3350648.390723826,3275685.524011813,3844059.568558386
2046-04-01,2829241.2344131293,2793360.2235730276,4776455.556088646,4494107.729354147,2785946.566823375,2939508.953990572,7022071.824295036,2669918.738080612,3424247.519129434,2032018.0324044563,3082991.102656667,3740426.705412668,4157971.64561338,2775254.912945689,5048907.339091851,4792687.083497687,3622771.727806357,2672011.825577314,2633612.085431643,2684281.9628641494,5070816.451678954,2458431.2811393095,5088603.863548299,1984953.8811830059,3787950.250361418,4479335.842101455,5090906.904438558,3086336.7079915786,2797017.0291229216,3797761.9622890092,5065219.861677934,3100573.193061393,2660484.4108392056,5026003.554486863,3369516.75593258,2500633.969191687,7141386.845324072,3780734.039575843,4996636.748339583,3282049.429403557,2897272.765662874,5675919.686072811,4557680.050626721,3095040.2371696974,3773738.4735568045,1874586.19628221,3936463.762201977,3285643.761288741,3555007.7018310092,5279611.951674388,2374694.887315142,4592439.302624101,2568781.608069627,3369572.9731307235,5582567.833695083,1897702.7249479247,2968106.1344570653,2821345.1539858994,3430110.349306754,4435197.157277652,4230774.626671091,2863863.384823488,2820743.9203093946,3692736.70517143,2969839.9768145825,4009946.844997435,3804274.3367402526,2385797.646074158,2355976.720631148,2511490.451103477,1968422.7348958706,2501101.4957062597,1932058.7017297042,2886748.927559528,4026833.83087348,2465674.4221653086,3559202.8734732675,3492874.4448370454,3618772.189150257,7650137.239329423,3323100.0656023873,2479554.718522458,4430308.390050748,3925517.0238968413,3305326.9145436552,5265647.358894651,5739959.092583759,2897291.93598461,2737140.878425838,3420752.545156544,4263683.019424775,4894656.282208818,5626331.614636942,4323009.732370528,3293757.3205528455,3613364.5149732437,3385225.415706202,3383639.8016879978,3271078.7115238598,3878260.849851748
2046-05-01,2856406.9977646107,2784598.2405590992,4864942.230212288,4487714.979525204,2818567.931163113,2922760.5858501066,7098475.00129911,2721474.199612983,3500580.405287343,2042119.4145112913,3086577.5636709835,3712522.7649636515,4157145.224483899,2806208.1461086427,5108112.599638003,4820845.496355702,3654102.3015213627,2676164.661980441,2642912.4228175376,2708186.8135765437,5151284.58652347,2521665.1981687173,5141786.289409054,2010659.0227102838,3857293.3684435803,4526995.233235193,5226917.868479048,3074041.067019349,2848118.3590215817,4004637.3725296305,5133180.129710876,3162626.934788716,2695747.449198626,5080728.960662021,3323468.340486543,2543505.7170772078,7156209.700718333,3839680.2553387284,5012467.903998577,3275079.2272913866,2928383.61020033,5694439.897406114,4590769.740093775,3135302.0585420434,3815165.905153459,1900395.749352027,3938291.08368993,3292514.5747419572,3616159.2053856724,5283193.67392469,2399837.4236923773,4606162.995097709,2589811.505744571,3429355.373018059,5621108.679581326,1908804.6432798107,3019748.527552955,2836708.130501339,3490397.7043846687,4384195.784441918,4307868.449013673,2886050.9903563936,2859797.485886742,3704553.583062391,3004300.2438479424,4092987.1234785677,3864292.7379813204,2426942.3221667614,2351705.0367428674,2484490.2368054413,1986543.578202909,2528490.4004678205,1928721.0567620548,2913196.5145214275,4108717.855697916,2472807.5321809566,3590717.2542980756,3527117.4471275904,3676981.1296668905,7665873.647254501,3356378.2392181717,2522756.1795233036,4450055.070836813,3958211.1867085113,3378778.929895741,5360767.675830709,5723016.865371119,2921904.2325022444,2789306.9161052224,3458750.6747824764,4355712.11903434,4977271.276935351,5547344.573566573,4461474.122524635,3290034.309606158,3661118.5987964375,3415183.0810570177,3446192.779051214,3311876.815224652,3883137.070835767
2046-06-01,2869924.9723017938,2786193.1610664297,4884968.81332549,4471466.830019498,2821862.0029738983,2939527.925578532,7175726.08929749,2724267.03658986,3554772.0675955373,2026069.2125755094,3016451.4605466574,3713703.0858276975,4172420.800575593,2782217.8168767537,5205196.73332354,4749987.086269446,3663832.297374172,2682573.6648806934,2632782.4869873584,2695860.3898671726,5229916.53037879,2514443.968950743,5184291.231547087,2037346.0471837835,3883517.8901150487,4552147.1350092795,5344554.209444775,3050739.1235465826,2855822.363957839,4070301.996364229,5229010.771800143,3228696.74452644,2735226.6617608666,5114236.976689212,3313401.2442543013,2582477.8149954765,7099067.686648237,3870658.7300973115,4966599.213493695,3263995.467807443,2905991.7083238945,5737122.320028945,4647755.749863721,3150018.7627529604,3868641.300668506,1904679.2880575473,3962696.0660677105,3303056.8152648984,3605414.902268466,5197892.279760027,2427166.3369919453,4608090.032244557,2602715.0488213487,3536617.968727334,5623579.92987516,1888152.4206664024,3092006.7744371146,2810477.5358343883,3521146.7141748816,4341934.766749531,4327266.57111031,2871780.533260412,2869127.265202042,3653734.2791285324,3023651.7753132433,4177084.9945730423,3899125.0163792134,2443657.8031211076,2315943.5601158673,2462181.1278724736,2002917.2001709077,2492709.1769586983,1942899.1551055212,2893028.0460000965,4193078.5054335715,2465442.240143532,3647605.6805276102,3513578.8609689,3654876.978760571,7685173.686010315,3376998.0919674016,2530751.4763850914,4454825.463083661,4010781.89368138,3451343.0203592866,5376850.1507838275,5679640.0902819,2919522.584607772,2806354.97534336,3450509.2736427183,4360963.82407863,5026355.506036508,5535344.851076328,4514890.245881274,3273260.527410438,3664194.630566139,3414170.900742816,3522951.5737035996,3364889.657834388,3833628.0154303424
2046-07-01,2879144.3802603134,2788435.6604888113,4881950.193485112,4478908.6190059865,2830019.465650651,2950695.201690223,7222643.168868835,2709267.325593972,3612211.825117734,2010913.2742904609,3002205.3095885827,3697235.521078568,4106293.2232397865,2792349.820332035,5339301.286386644,4745423.602946855,3612296.2104011434,2677343.726754264,2645708.4109268393,2662251.172750601,5402587.066860286,2489889.3164465553,5171376.71361672,2050109.0524888074,3913110.92583962,4543153.798060649,5421703.202890791,3027059.8310988513,2842674.9620796274,4080267.70526726,5327646.624007833,3266160.0631774035,2773840.337283391,5080760.033903699,3310102.3117095837,2622753.925199808,6969166.865119214,3891712.9651822355,4872413.616695061,3238422.040744101,2871220.6102639493,5790152.25253067,4669349.578797902,3176758.879368228,3882075.042983783,1900611.571354344,3992417.562873633,3331558.8053996437,3572423.1808106806,5170312.246249967,2459725.056781701,4602609.611585905,2591809.8223833297,3648870.3753563063,5614412.84129633,1874491.9807919986,3115107.8945846977,2801981.3542201524,3561820.2299214276,4278305.216585664,4264773.756964268,2877192.598675424,2909249.047854965,3633938.4538370855,2976019.959651297,4178457.9850648083,3966712.6491622915,2455910.7119152383,2272399.774180869,2470661.1612607986,2032354.5859549178,2474458.552181797,1943586.8554185939,2899457.5364027703,4178973.0521776183,2463603.826464603,3691716.0097091184,3503697.107484228,3666171.964502075,7764606.489054454,3390639.7635158002,2537083.0306695383,4442984.534449647,3990455.073316449,3490547.751399921,5338408.83102279,5601472.724964282,2940713.618624114,2766021.0639197817,3474731.8029877366,4325753.675509933,5080636.375207647,5532720.485689021,4510078.554630589,3213461.9071574025,3673786.6711393106,3377711.758036299,3600659.0682398966,3431292.6174238403,3803331.8246091106
2046-08-01,2864093.763281339,2762186.891039513,4857088.805955101,4506906.631055631,2874966.08439247,2977003.286357332,7307616.240403189,2683854.149806355,3720706.4433097127,2027593.0106806047,2996026.687328658,3699113.5841539735,4112314.7914072857,2788356.746150632,5422107.837193257,4794855.390497801,3610339.414671539,2675940.8787556086,2641134.7832013606,2632481.0631799074,5581455.278076515,2457031.982988963,5186063.889051927,2050245.7951692243,3942185.7029742054,4498863.418665238,5484102.641239865,2995111.9458708656,2811255.6139899814,4086505.6557821487,5428271.993421396,3316042.7830657223,2795085.9127756217,5081851.431021304,3290205.2376390765,2656892.945922216,6882229.752141172,3900332.6505123964,4838013.458441928,3233261.5788368545,2840829.4834755408,5843330.784847977,4646896.05729605,3164980.351258258,3868456.4121139697,1905907.4128906997,4045769.2021107427,3321177.3285133275,3563354.493802221,5146624.775644182,2493921.1413944764,4642188.55571321,2598866.161622361,3710161.855112991,5561307.6635862235,1877056.7057856265,3152834.0428399523,2853404.616332035,3630234.2889914885,4280553.651523703,4181547.7832372277,2879632.4541814947,2949603.8894657767,3594380.1024452318,2945217.926146625,4122764.9435973233,4028319.9820948765,2469418.4617805337,2257331.8334490648,2504943.054202211,2049127.1322860362,2475812.405074754,1960125.867912865,2860407.4351472044,4162028.7751807556,2480786.553400834,3698979.3145749243,3519979.7870621113,3654990.7075703684,7739135.8616395695,3401116.3078965284,2556800.9309481014,4474479.151600542,3987485.9232235807,3566830.4601071817,5377791.158722044,5597160.326153831,2967562.8913595015,2740795.8054132075,3485943.5974434856,4329702.718070195,5146616.349077149,5509875.487181668,4500060.865584754,3162799.688090106,3690930.763608102,3352106.91190239,3689026.8415859705,3447838.740699123,3780876.508326987
2046-09-01,2863629.009323832,2791490.122298865,4857982.236787718,4604190.471984346,2961517.7596258707,3008413.3196949214,7400084.816367797,2676044.8201998207,3839875.8574653096,2039480.3510900587,2984106.175535927,3696608.9711492327,4131718.9989712443,2827820.328785285,5422004.316043618,4876722.807793053,3606706.0933631686,2691235.293931513,2652017.8523858255,2637902.9272530377,5732766.072021986,2442662.572340142,5186524.536161691,2043198.3952465735,4052831.883818975,4530303.059968801,5548040.5515134325,3006166.7268262566,2839381.2931923186,4144233.494155422,5453355.865692629,3359028.347916215,2818455.6520170104,5114455.083734734,3296196.802926139,2692302.3939349367,6905705.4551649,3885240.9813876953,4827126.032054841,3227594.104614391,2833818.660626809,5852853.142121505,4617513.75646845,3167090.203747234,3893171.4792654603,1906803.5452282913,4094887.9768423075,3314699.4041246953,3562848.3575184452,5161741.240675672,2520814.370172276,4606057.932633253,2618684.6391648287,3715688.207849986,5577741.552599314,1887606.8588739615,3187530.403639054,2920264.941257026,3670003.4611218767,4336996.654611001,4193896.553975577,2901326.427883951,2968558.919250891,3583541.11009123,2920882.33365302,4112712.2787160655,4103874.779779082,2481324.908695056,2276854.6453159554,2512199.289504077,2080360.4448146182,2529945.8668507123,1967500.8695973167,2839302.5629610494,4149582.1930806255,2523729.93743949,3728712.8844153723,3595762.0264094956,3687488.483484704,7770016.519350638,3399007.5596867166,2585121.3810283574,4552281.580643234,3993050.022011074,3627983.4486607797,5413769.569636028,5614699.234391423,2997499.4591090935,2748917.591024209,3516152.251792179,4393304.888689366,5273490.753903511,5521478.045601119,4575776.790275702,3137799.071764643,3703427.0585678504,3349683.662391167,3739945.546185081,3491718.3995677847,3784391.630395879
2046-10-01,2857457.074218888,2830073.9896434657,4898440.323307191,4659728.444546727,3058020.700656948,3026217.8139981437,7460964.07668999,2685247.544611672,3904654.062980924,2056143.6019022989,2970130.929348786,3702971.0027797353,4169634.507678244,2878203.2275408683,5419464.976713987,4898474.090667507,3653415.6904156944,2723360.4889604864,2663035.9248616095,2661663.445578246,5813011.352104204,2452619.2214131234,5197623.572248225,2038959.0978467437,4135387.8759465767,4551348.251898562,5540602.092984221,2976660.954939429,2865112.191789289,4158205.636536476,5448908.888172519,3371006.3345064595,2802457.33471493,5153501.710043133,3290900.574532682,2742373.706042377,6825105.20035478,3853786.05719603,4864904.862685004,3242757.5527343163,2799529.50083303,5833297.095237705,4594474.473343898,3153042.203339261,3913724.983397953,1916687.7519642503,4137076.3865943304,3279991.4508975013,3601626.6276952433,5129928.7944885455,2527232.9384318367,4542259.7385967225,2630124.3465004917,3679000.1711075054,5555746.576513293,1906875.7894486482,3216823.8211294445,2997147.566003683,3675144.5907608694,4389082.738455727,4206858.3965534335,2895414.152755244,2949227.6164283454,3607646.985240474,2935669.983719393,4103878.1115497043,4108840.752946389,2481668.5080747176,2315210.6308588674,2518582.796263651,2106250.164106201,2561687.981713604,1939598.719401727,2869645.8753634864,4178520.1474035853,2560427.69141597,3749368.3837350174,3672301.800062911,3684541.187085371,7713238.314615243,3411711.5877451305,2598035.681399108,4612125.267372837,4076168.571976536,3711567.3348752884,5486917.958391771,5651035.641855831,3010100.0122024952,2751143.9358305284,3515821.8089527623,4423454.209969578,5356876.932353083,5570460.803439188,4653316.423467324,3161745.719284967,3695452.9948988417,3356551.5868055196,3783122.706171363,3478352.7956663473,3800479.4217347405
2046-11-01,2852265.6570946807,2858682.373084883,4880078.187982352,4717351.41885261,3106464.6449446296,3033915.265971484,7461635.474338443,2709052.6286770543,3937112.5953171505,2049485.724788291,2993399.4899370745,3691090.92074286,4192585.8191776355,2900490.1516613397,5388149.567699147,4875816.943192064,3703888.19731373,2745300.6763511063,2632389.261777419,2686573.1742305607,5794212.958864496,2455153.669542998,5268384.360065328,2015563.6426460375,4127173.5041286144,4533192.586427897,5467539.066643992,2990584.435243954,2886252.902911215,4127522.4421280846,5421624.13053302,3406106.6412914353,2801254.156062022,5212985.367397303,3259529.640797788,2770443.7786190948,6710851.035500172,3789281.7522466816,4844536.497123146,3284036.7327719103,2765678.3670328693,5814421.274704295,4542308.622729476,3163972.2202350697,3965829.3694317015,1913513.531148145,4161594.9374863403,3237616.3564748517,3657273.0180881564,5095057.335812203,2503015.400823641,4490479.630949385,2625919.385682364,3629775.395363595,5498107.697540573,1909839.0113190543,3226183.029686835,2996521.6311133304,3694401.299762045,4397486.666510715,4153708.102475438,2930070.979169521,2918079.614229727,3610960.6723157833,2954523.7092481353,4102275.1829048777,4042815.1134246937,2489332.0728128515,2347090.8168101567,2506835.284750885,2150650.517413629,2548329.968944991,1904839.5599022615,2869645.2241380503,4150715.7802855363,2579228.2253425424,3757690.4900932806,3733666.860752292,3708230.640947098,7557699.517389178,3413119.4921377227,2587634.417006178,4662658.146256759,4125002.396878541,3775502.746327259,5542554.3492810195,5680256.046650281,2997369.1437173625,2732879.7261294723,3524831.8595320294,4406974.979066504,5454668.292594026,5703014.997340316,4700007.250177722,3186941.646355369,3725688.812887336,3371283.9847723255,3783492.234007341,3444531.506387249,3813649.845530966
