,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2043-06-01,294971.77441758034,346260.40606041753,854216.6205066651,879214.1235385373,280867.3209992325
2043-07-01,289151.8106278515,349634.03743780055,844518.7758670376,885314.0958553286,278074.4107753367
2043-08-01,288308.12598033,356742.2372569886,867189.7199640718,881885.2763795614,266045.3810277622
2043-09-01,280337.2036480297,357909.24012584967,903532.4434590088,909897.9771740652,258764.01093974576
2043-10-01,279762.5199381232,357817.43993794755,892499.0430961112,919510.1588319087,252450.68740553467
2043-11-01,276904.67515687476,361465.17381930095,904660.4690155302,914392.3342521166,256104.3292813899
2043-12-01,270918.70540834864,353055.7070785506,902155.6391701769,926053.9599770479,248939.62229221023
2044-01-01,267866.5638779497,359287.71957714716,883403.2045175304,907022.7610078302,250187.25656012548
2044-02-01,265949.95509882807,359354.4941777,870940.1223319506,886142.4476020222,252518.8073213462
2044-03-01,263289.37990815524,361760.20528051024,833797.6248876745,919582.0341176862,255597.50193202271
2044-04-01,263109.51290256024,357119.5288009565,788229.5321543986,913258.4067966646,256860.89711937867
2044-05-01,261179.47517241715,350224.43281044555,761724.564780971,915718.3176580067,258529.2935257643
2044-06-01,254219.43628370587,345240.0483917983,724700.1255953202,902861.0078852448,248943.92866102816
2044-07-01,257780.00879612376,344059.990542006,698495.2611516408,861226.8082747419,244784.13070829218
2044-08-01,250093.7785543544,347119.25948773895,693375.0047252624,825482.4949489105,238937.00916046227
2044-09-01,244221.07059005875,346556.3549208008,671962.5003810164,806723.8193213119,236958.97804418474
2044-10-01,241913.30104537567,348797.06976396707,668649.2794693551,784670.2670444462,238527.73191613998
2044-11-01,246968.65057251262,351002.18597109173,657271.6810328456,799651.1401748715,234671.81920903732
2044-12-01,253242.62591641716,352320.9877340995,660034.9235193564,829149.3898618348,230285.14705560188
2045-01-01,256130.14747056254,346761.54141829675,665112.000007602,857082.8538892071,220517.03536636967
2045-02-01,262680.23626634583,346577.12636189116,663565.6139873804,867676.1024871058,216214.4451645868
2045-03-01,265932.33185345813,350439.43531110307,653926.0341587836,841706.6022588069,219417.36665574048
2045-04-01,265187.4692115284,341027.4134313228,655091.5478036216,832529.0503961915,223578.0355295439
2045-05-01,252918.48526644145,336666.25349527,663986.1565933946,811726.1068129368,221821.3383478797
2045-06-01,251293.1231917413,332360.28209764016,670913.5481414653,763061.5820499082,218150.11596629882
2045-07-01,248819.0854222288,322306.6022985792,663709.4773581629,725465.4218824512,213477.34153750265
2045-08-01,253918.43709179375,330576.4721680707,653463.9718116665,697408.9156773243,201940.20206532197
