date,ID,"MARKET PRICE (TARGET) (average, detached Single Family Homes)",sales volume,year,month,National pop.,Provincial pop.,Municipal pop.,"National GDP (real, seasonally adjusted)",GDP per cap. (real),Most Recent Quarterly GDP % change (extended),GDP Construction (real),"GDP Construction (real, monthly)","GDP Finance, Insurance, Real Estate, Renting/Leasing (real, monthly)","GDP Finance, Insurance, Real Estate, Renting/Leasing (real)","Total Labour Force Size (people 15 or over, employed or actively seeking work)",Labour Force Participation Rate,Total Employment Rate,Labour Productivity,Labour Compensation,Median Income per Household in Toronto,"CPI - National, All Products","CPI - National, Core",National Debt (Billions),Provincial Debt,3 Month T-bill,2y bond,5y bond,10y bond,Yield curve slope,Variable mortgage rate,5-year fixed mortgage rate ,5-year fixed mortgage qualifying rate,Ontario Net International Migration (monthly),Ontario Net Interprovincial Migration (monthly),Ontario Net Non-Permanent Residents,"Housing Starts (SFH, monthly)","Under Construction (SFH, monthly)","Completions  (SFH, monthly)"
1989-02-01,266,273698,3249.166667,1989,2,27032356,9969308,3710000,283880,10501.4894,0.353932497,59.757,4.97975,40.941,3.41175,13997700,67.4,68.8,684.238,879776.585,121400,73.2,73.8,323.833,35.375,11.61,11.36,10.7,10.55,-0.94,12.572,11.43,11.43,6523.333333,-129.6666667,25678,1041,10961,1365
1989-03-01,267,273698,3249.166667,1989,3,27032356,9969308,3710000,283880,10501.4894,0.353932497,59.757,4.97975,40.941,3.41175,14041500,67.5,69.2,684.238,879776.585,121400,73.6,74.3,326.4,35.5,12.14,11.62,10.82,10.49,-1.04,13.322,11.61,11.61,6523.333333,-129.6666667,25678,1902,11280,1593
1989-04-01,268,273698,3249.166667,1989,4,27147776,10031922,3710000,284256.5,10470.71038,0.132626462,59.757,4.97975,40.941,3.41175,14049700,67.5,69.4,684.238,879776.585,121400,73.8,74.5,329.125,35.492,12.37,10.78,10.24,10.19,-0.59,13.322,11.92,11.92,8050.666667,1220.333333,21277,1671,11457,1490
1989-05-01,269,273698,3249.166667,1989,5,27147776,10031922,3710000,284256.5,10470.71038,0.132626462,59.757,4.97975,40.941,3.41175,14039600,67.3,71.3,684.238,879776.585,121400,74.6,75.1,331.85,35.483,12.17,10.37,9.78,9.85,-0.66,13.322,11.49,11.49,8050.666667,1220.333333,21277,2139,12287,1305
1989-06-01,270,273698,3249.166667,1989,6,27147776,10031922,3710000,284256.5,10470.71038,0.132626462,59.757,4.97975,40.941,3.41175,14030700,67.2,72.5,684.238,879776.585,121400,74.9,75.5,334.575,35.475,12.08,10.01,9.42,9.6,-0.61,13.322,11.13,11.13,8050.666667,1220.333333,21277,1372,12153,1506
1989-07-01,271,273698,3249.166667,1989,7,27276781,10103305,3710000,284756,10439.50164,0.175721575,59.757,4.97975,40.941,3.41175,14025900,67.1,73.1,684.238,879776.585,121400,75.4,75.9,337.3,35.467,12.11,9.86,9.35,9.62,-0.55,13.322,11.05,11.05,7362,630.6666667,16745,1334,11962,1523
1989-08-01,272,273698,3249.166667,1989,8,27276781,10103305,3710000,284756,10439.50164,0.175721575,59.757,4.97975,40.941,3.41175,14058800,67.1,73.2,684.238,879776.585,121400,75.5,76.1,340.025,35.458,12.16,10.39,9.59,9.62,-0.88,13.322,10.96,10.96,7362,630.6666667,16745,1283,11881,1357
1989-09-01,273,273698,3249.166667,1989,9,27276781,10103305,3710000,284756,10439.50164,0.175721575,59.757,4.97975,40.941,3.41175,14062100,67.1,71.3,684.238,879776.585,121400,75.6,76.3,342.75,35.45,12.23,10.46,9.92,9.91,-0.72,13.322,10.95,10.95,7362,630.6666667,16745,1450,11554,1745
1989-10-01,274,273698,3249.166667,1989,10,27402695,10167642,3710000,284820,10393.86819,0.022475382,59.757,4.97975,40.941,3.41175,14048500,66.9,71.2,684.238,879776.585,121400,75.9,76.6,345.475,35.442,12.17,10.17,9.56,9.54,-0.79,13.322,10.95,10.95,7108,-437,-16080,1208,11308,1437
1989-11-01,275,273698,3249.166667,1989,11,27402695,10167642,3710000,284820,10393.86819,0.022475382,59.757,4.97975,40.941,3.41175,14114900,67.2,70.5,684.238,879776.585,121400,76.1,77,348.2,35.433,12.21,11.03,10.07,9.8,-1.3,13.322,10.95,10.95,7108,-437,-16080,891,10847,1350
1989-12-01,276,273698,3249.166667,1989,12,27402695,10167642,3710000,284820,10393.86819,0.022475382,59.757,4.97975,40.941,3.41175,14150000,67.3,70,684.238,879776.585,121400,76.1,77.1,350.925,35.425,12.22,10.92,9.77,9.69,-1.36,13.322,11.15,11.15,7108,-437,-16080,841,10337,1365
1990-01-01,277,255020,2231.583333,1990,1,27463550,10189985,3807000,284957,10375.82541,0.048100555,59.953,4.996083333,41.772,3.481,14220500,67.5,68.7,678.491,915648.327,109500,76.7,77.3,353.65,35.417,12.34,10.96,10.02,10.04,-1.03,13.322,11.21,11.21,6580,-695,11649,777,10036,1076
1990-02-01,278,255020,2231.583333,1990,2,27463550,10189985,3807000,284957,10375.82541,0.048100555,59.953,4.996083333,41.772,3.481,14228500,67.5,69,678.491,915648.327,109500,77.2,77.7,356.375,35.408,13.16,11.92,11.09,10.64,-1.28,14.072,11.62,11.62,6580,-695,11649,439,9404,1068
1990-03-01,279,255020,2231.583333,1990,3,27463550,10189985,3807000,284957,10375.82541,0.048100555,59.953,4.996083333,41.772,3.481,14159900,67.1,69.1,678.491,915648.327,109500,77.5,78,359.1,35.4,13.26,12.22,11.29,10.91,-1.34,14.072,12.12,12.12,6580,-695,11649,502,8815,1090
1990-04-01,280,255020,2231.583333,1990,4,27567161,10238884,3807000,285281.8,10348.61007,0.11398211,59.953,4.996083333,41.772,3.481,14218100,67.2,69.6,678.491,915648.327,109500,77.5,78.1,362.342,35.65,13.55,12.74,12.23,11.54,-1.23,14.572,12.87,12.87,9660.333333,-1485.666667,7699,716,8429,1101
1990-05-01,281,255020,2231.583333,1990,5,27567161,10238884,3807000,285281.8,10348.61007,0.11398211,59.953,4.996083333,41.772,3.481,14207100,67.1,71.1,678.491,915648.327,109500,77.9,78.4,365.583,35.9,13.67,12.03,11.39,10.86,-1.17,14.572,13.41,13.41,9660.333333,-1485.666667,7699,711,8245,880
1990-06-01,282,255020,2231.583333,1990,6,27567161,10238884,3807000,285281.8,10348.61007,0.11398211,59.953,4.996083333,41.772,3.481,14215200,67.1,72.4,678.491,915648.327,109500,78.2,78.6,368.825,36.15,13.58,11.53,11.09,10.72,-0.89,14.572,13.23,13.23,9660.333333,-1485.666667,7699,555,7822,978
1990-07-01,283,255020,2231.583333,1990,7,27691138,10295832,3807000,286647.8,10351.6078,0.478824797,59.953,4.996083333,41.772,3.481,14242100,67.1,73,678.491,915648.327,109500,78.5,78.9,372.067,36.4,13.23,11.56,11.04,10.78,-0.91,14.572,13.17,13.17,9034.333333,-1834.333333,2511,646,7693,772
1990-08-01,284,255020,2231.583333,1990,8,27691138,10295832,3807000,286647.8,10351.6078,0.478824797,59.953,4.996083333,41.772,3.481,14262000,67.1,72.6,678.491,915648.327,109500,78.6,79.2,375.308,36.65,12.67,10.79,10.63,10.83,-0.07,14.072,12.76,12.76,9034.333333,-1834.333333,2511,234,6984,934
1990-09-01,285,255020,2231.583333,1990,9,27691138,10295832,3807000,286647.8,10351.6078,0.478824797,59.953,4.996083333,41.772,3.481,14307600,67.2,70.7,678.491,915648.327,109500,78.8,79.4,378.55,36.9,12.4,11.14,11.25,11.54,0.28,13.572,12.6,12.6,9034.333333,-1834.333333,2511,906,6773,1116
1990-10-01,286,255020,2231.583333,1990,10,27807591,10344678,3807000,286827,10314.70148,0.062515742,59.953,4.996083333,41.772,3.481,14299400,67.1,70.4,678.491,915648.327,109500,79.5,79.9,381.792,37.15,12.36,10.99,10.88,11.15,0.03,13.572,12.41,12.41,7442,-978.3333333,-27852,628,6596,801
1990-11-01,287,255020,2231.583333,1990,11,27807591,10344678,3807000,286827,10314.70148,0.062515742,59.953,4.996083333,41.772,3.481,14291600,67,69.2,678.491,915648.327,109500,80,80.2,385.033,37.4,12.01,10.42,10.43,10.7,0.12,13.072,12.24,12.24,7442,-978.3333333,-27852,502,6257,844
1990-12-01,288,255020,2231.583333,1990,12,27807591,10344678,3807000,286827,10314.70148,0.062515742,59.953,4.996083333,41.772,3.481,14289800,66.9,68.4,678.491,915648.327,109500,79.9,80.2,388.275,37.65,11.47,10.46,10.27,10.51,-0.12,12.572,11.69,11.69,7442,-978.3333333,-27852,451,5901,811
1991-01-01,289,234313,3178.666667,1991,1,27854861,10355101,3904000,288111,10343.2934,0.447656601,53.45,4.454166667,42.722,3.560166667,14291800,66.8,66.7,673.807,930349.928,104500,82,81.9,391.517,37.9,10.48,9.94,9.93,10.22,0.11,12.072,11.33,11.33,7736.666667,-66.33333333,-11279,236,4889,1246
1991-02-01,290,234313,3178.666667,1991,2,27854861,10355101,3904000,288111,10343.2934,0.447656601,53.45,4.454166667,42.722,3.560166667,14297000,66.8,66.7,673.807,930349.928,104500,82,82.3,394.758,38.15,9.72,9.35,9.46,9.89,0.24,11.072,10.78,10.78,7736.666667,-66.33333333,-11279,183,4470,598
1991-03-01,291,234313,3178.666667,1991,3,27854861,10355101,3904000,288111,10343.2934,0.447656601,53.45,4.454166667,42.722,3.560166667,14308800,66.7,66.6,673.807,930349.928,104500,82.3,83,398,38.4,9.67,9.29,9.4,9.88,0.26,11.072,10.65,10.65,7736.666667,-66.33333333,-11279,418,4374,516
1991-04-01,292,234313,3178.666667,1991,4,27928837,10385937,3904000,288461.3,10328.43938,0.121585084,53.45,4.454166667,42.722,3.560166667,14326100,66.7,67.2,673.807,930349.928,104500,82.3,83,401.5,39.317,9.241,9.3,9.42,9.91,0.29,10.572,10.47,10.47,8004.333333,-996.6666667,899,640,4454,558
1991-05-01,293,234313,3178.666667,1991,5,27928837,10385937,3904000,288461.3,10328.43938,0.121585084,53.45,4.454166667,42.722,3.560166667,14347100,66.7,68.9,673.807,930349.928,104500,82.7,83.3,405,40.233,8.812,9.11,9.36,9.91,0.48,9.572,10.43,10.43,8004.333333,-996.6666667,899,819,4753,520
1991-06-01,294,234313,3178.666667,1991,6,27928837,10385937,3904000,288461.3,10328.43938,0.121585084,53.45,4.454166667,42.722,3.560166667,14396700,66.9,70,673.807,930349.928,104500,83.1,83.4,408.5,41.15,8.65,9.4,9.73,10.36,0.69,9.572,10.44,10.44,8004.333333,-996.6666667,899,1367,5562,557
1991-07-01,295,234313,3178.666667,1991,7,28037420,10431316,3904000,289223,10315.60679,0.264056218,53.45,4.454166667,42.722,3.560166667,14383000,66.7,70.7,673.807,930349.928,104500,83.2,83.6,412,42.067,8.656,9.33,9.66,10.17,0.57,9.572,10.51,10.51,6295.333333,-2004,3442,1517,6444,637
1991-08-01,296,234313,3178.666667,1991,8,28037420,10431316,3904000,289223,10315.60679,0.264056218,53.45,4.454166667,42.722,3.560166667,14388000,66.7,70.5,673.807,930349.928,104500,83.3,83.8,415.5,42.983,8.534,9,9.41,9.97,0.67,9.572,10.67,10.67,6295.333333,-2004,3442,1169,6916,697
1991-09-01,297,234313,3178.666667,1991,9,28037420,10431316,3904000,289223,10315.60679,0.264056218,53.45,4.454166667,42.722,3.560166667,14333300,66.4,68.7,673.807,930349.928,104500,83.1,83.9,419,43.9,8.339,8.48,8.97,9.59,0.78,9.322,10.58,10.58,6295.333333,-2004,3442,915,6843,989
1991-10-01,298,234313,3178.666667,1991,10,28127327,10465562,3904000,289231.8,10282.94655,0.003042635,53.45,4.454166667,42.722,3.560166667,14340600,66.3,68.6,673.807,930349.928,104500,83,84.1,422.5,44.817,7.79,7.43,8.19,9.12,1.31,8.572,10.04,10.04,11138,-362.3333333,-22886,885,6496,1232
1991-11-01,299,234313,3178.666667,1991,11,28127327,10465562,3904000,289231.8,10282.94655,0.003042635,53.45,4.454166667,42.722,3.560166667,14304100,66.1,67.6,673.807,930349.928,104500,83.3,84.4,426,45.733,7.406,7.63,8.16,9.18,1.04,8.322,9.34,9.34,11138,-362.3333333,-22886,784,6017,1261
1991-12-01,300,234313,3178.666667,1991,12,28127327,10465562,3904000,289231.8,10282.94655,0.003042635,53.45,4.454166667,42.722,3.560166667,14286100,65.9,66.9,673.807,930349.928,104500,82.9,84.1,429.5,46.65,7.422,7.31,7.87,8.97,1.01,7.822,9.04,9.04,11138,-362.3333333,-22886,526,5555,988
1992-01-01,301,214971,3475.25,1992,1,28181477,10488022,3976000,289698.3,10279.74155,0.161289319,50.511,4.20925,43.499,3.624916667,14280100,65.8,65.3,691.528,943945.243,103900,83.3,84.3,433,47.567,7.04,7.25,7.93,8.92,1.03,7.322,8.91,8.91,8933.666667,-277.3333333,474,430,4987,1004
1992-02-01,302,214971,3475.25,1992,2,28181477,10488022,3976000,289698.3,10279.74155,0.161289319,50.511,4.20925,43.499,3.624916667,14268000,65.7,65.5,691.528,943945.243,103900,83.3,84.6,436.5,48.483,7.25,7.35,7.97,8.97,0.99,7.322,8.88,8.88,8933.666667,-277.3333333,474,352,4542,797
1992-03-01,303,214971,3475.25,1992,3,28181477,10488022,3976000,289698.3,10279.74155,0.161289319,50.511,4.20925,43.499,3.624916667,14299200,65.8,65.4,691.528,943945.243,103900,83.6,84.9,440,49.4,7.239,7.96,8.52,9.28,0.71,8.072,9.26,9.26,8933.666667,-277.3333333,474,405,4301,644
1992-04-01,304,214971,3475.25,1992,4,28269699,10528346,3976000,290276,10268.09659,0.199414356,50.511,4.20925,43.499,3.624916667,14260900,65.5,65.6,691.528,943945.243,103900,83.7,84.9,443.983,50.433,6.719,7.72,8.49,9.51,1.14,7.572,9.57,9.57,10381,-1038,-2737,995,4717,579
1992-05-01,305,214971,3475.25,1992,5,28269699,10528346,3976000,290276,10268.09659,0.199414356,50.511,4.20925,43.499,3.624916667,14301400,65.7,67.3,691.528,943945.243,103900,83.8,84.9,447.967,51.467,6.081,7.01,7.91,9.17,1.48,7.322,9.34,9.34,10381,-1038,-2737,1025,5110,631
1992-06-01,306,214971,3475.25,1992,6,28269699,10528346,3976000,290276,10268.09659,0.199414356,50.511,4.20925,43.499,3.624916667,14350500,65.8,68.6,691.528,943945.243,103900,84,84.9,451.95,52.5,5.596,6.42,7.45,8.87,1.73,6.822,8.92,8.92,10381,-1038,-2737,947,5040,967
1992-07-01,307,214971,3475.25,1992,7,28371264,10572205,3976000,290292.8,10231.93045,0.005787595,50.511,4.20925,43.499,3.624916667,14354100,65.7,69,691.528,943945.243,103900,84.2,85.2,455.933,53.533,5.17,5.5,6.53,8.21,1.93,6.572,8.46,8.46,10180.66667,-2518.333333,-1819,968,5400,593
1992-08-01,308,214971,3475.25,1992,8,28371264,10572205,3976000,290292.8,10231.93045,0.005787595,50.511,4.20925,43.499,3.624916667,14371500,65.8,68.7,691.528,943945.243,103900,84.2,85.3,459.917,54.567,4.821,5.41,6.53,8.19,1.97,6.322,7.92,7.92,10180.66667,-2518.333333,-1819,853,5237,1008
1992-09-01,309,214971,3475.25,1992,9,28371264,10572205,3976000,290292.8,10231.93045,0.005787595,50.511,4.20925,43.499,3.624916667,14368200,65.7,67.1,691.528,943945.243,103900,84.2,85.3,463.9,55.6,7.371,6.93,7.35,8.53,0.86,6.072,7.74,7.74,10180.66667,-2518.333333,-1819,765,4769,1225
1992-10-01,310,214971,3475.25,1992,10,28474177,10610665,3976000,291310.8,10230.70131,0.350680416,50.511,4.20925,43.499,3.624916667,14347200,65.5,67.1,691.528,943945.243,103900,84.3,85.5,467.883,56.633,6.055,5.84,6.76,8.33,1.67,7.572,8.43,8.43,10604,-676.3333333,-23079,714,4506,976
1992-11-01,311,214971,3475.25,1992,11,28474177,10610665,3976000,291310.8,10230.70131,0.350680416,50.511,4.20925,43.499,3.624916667,14453600,65.9,66.3,691.528,943945.243,103900,84.7,85.9,471.867,57.667,8.566,7.1,7.37,8.66,0.78,9.572,8.53,8.53,10604,-676.3333333,-23079,796,4501,798
1992-12-01,312,214971,3475.25,1992,12,28474177,10610665,3976000,291310.8,10230.70131,0.350680416,50.511,4.20925,43.499,3.624916667,14404700,65.6,65.8,691.528,943945.243,103900,84.7,85.8,475.85,58.7,7.111,6.93,7.34,8.54,0.93,7.072,8.68,8.68,10604,-676.3333333,-23079,777,4517,763
1993-01-01,313,206490,3246.666667,1993,1,28533602,10629994,4048000,292484.3,10250.52147,0.402834361,48.651,4.05425,44.604,3.717,14359100,65.4,64.4,698.115,964244.773,96600,85,86.1,479.833,59.733,6.562,6.91,7.39,8.67,1.07,6.572,8.67,8.67,10143.66667,-527,-14149,501,4135,894
1993-02-01,314,206490,3246.666667,1993,2,28533602,10629994,4048000,292484.3,10250.52147,0.402834361,48.651,4.05425,44.604,3.717,14333200,65.2,64.9,698.115,964244.773,96600,85.3,86.4,483.817,60.767,5.843,6.56,6.92,8.19,0.89,6.322,8.64,8.64,10143.66667,-527,-14149,543,3993,648
1993-03-01,315,206490,3246.666667,1993,3,28533602,10629994,4048000,292484.3,10250.52147,0.402834361,48.651,4.05425,44.604,3.717,14390300,65.4,65,698.115,964244.773,96600,85.2,86.5,487.8,61.8,5.113,6.41,6.88,8.27,1.11,5.822,8.17,8.17,10143.66667,-527,-14149,439,3796,590
1993-04-01,316,206490,3246.666667,1993,4,28600864,10656924,4048000,292937,10242.24303,0.154777538,48.651,4.05425,44.604,3.717,14417000,65.4,65.1,698.115,964244.773,96600,85.2,86.5,492.217,63.367,5.345,6.5,6.97,8.27,1.04,5.822,8.09,8.09,11514,-1008,-15389,876,4078,589
1993-05-01,317,206490,3246.666667,1993,5,28600864,10656924,4048000,292937,10242.24303,0.154777538,48.651,4.05425,44.604,3.717,14431600,65.4,66.7,698.115,964244.773,96600,85.4,86.4,496.633,64.933,4.848,6.28,6.86,8.12,1.21,5.822,8.08,8.08,11514,-1008,-15389,1038,4456,665
1993-06-01,318,206490,3246.666667,1993,6,28600864,10656924,4048000,292937,10242.24303,0.154777538,48.651,4.05425,44.604,3.717,14469700,65.5,68.3,698.115,964244.773,96600,85.4,86.4,501.05,66.5,4.539,5.89,6.68,7.96,1.45,5.822,8.06,8.06,11514,-1008,-15389,707,4436,685
1993-07-01,319,206490,3246.666667,1993,7,28684764,10690038,4048000,295738.5,10309.95061,0.956348976,48.651,4.05425,44.604,3.717,14470800,65.5,68.6,698.115,964244.773,96600,85.6,86.7,505.467,68.067,4.156,5.39,6.45,7.79,1.79,5.572,7.88,7.88,8920,-2241,2125,780,4468,739
1993-08-01,320,206490,3246.666667,1993,8,28684764,10690038,4048000,295738.5,10309.95061,0.956348976,48.651,4.05425,44.604,3.717,14430900,65.2,68.4,698.115,964244.773,96600,85.7,86.9,509.883,69.633,4.74,5.3,6.18,7.4,1.51,5.572,7.78,7.78,8920,-2241,2125,636,4091,1022
1993-09-01,321,206490,3246.666667,1993,9,28684764,10690038,4048000,295738.5,10309.95061,0.956348976,48.651,4.05425,44.604,3.717,14505000,65.5,67.1,698.115,964244.773,96600,85.7,87.2,514.3,71.2,4.648,5.65,6.36,7.55,1.34,5.572,7.77,7.77,8920,-2241,2125,606,3840,868
1993-10-01,322,206490,3246.666667,1993,10,28786619,10728737,4048000,297003.5,10317.41519,0.427742752,48.651,4.05425,44.604,3.717,14453500,65.2,66.9,698.115,964244.773,96600,85.9,87.2,518.717,72.767,4.383,5.06,5.97,7.35,1.73,5.572,7.75,7.75,6915,-481,-15204,626,3646,830
1993-11-01,323,206490,3246.666667,1993,11,28786619,10728737,4048000,297003.5,10317.41519,0.427742752,48.651,4.05425,44.604,3.717,14505300,65.4,66.4,698.115,964244.773,96600,86.3,87.8,523.133,74.333,4.09,5.02,6.01,7.45,1.9,5.322,7.04,7.04,6915,-481,-15204,597,3552,694
1993-12-01,324,206490,3246.666667,1993,12,28786619,10728737,4048000,297003.5,10317.41519,0.427742752,48.651,4.05425,44.604,3.717,14496100,65.3,65.7,698.115,964244.773,96600,86.1,87.6,527.55,75.9,3.856,4.61,5.73,7.12,1.96,5.322,6.91,6.91,6915,-481,-15204,688,3686,556
1994-01-01,325,208921,3686.416667,1994,1,28835772,10744762,4122000,301382.8,10451.69867,1.474494408,49.508,4.125666667,48.706,4.058833333,14513200,65.3,64.1,716.579,1006085.191,99700,86.1,87.5,531.967,77.467,3.632,4.18,5.4,6.86,2.21,5.322,6.53,6.53,6990.666667,13.33333333,109,434,3399,723
1994-02-01,326,208921,3686.416667,1994,2,28835772,10744762,4122000,301382.8,10451.69867,1.474494408,49.508,4.125666667,48.706,4.058833333,14492100,65.1,64.7,716.579,1006085.191,99700,85.4,86.6,536.383,79.033,3.85,5.02,6.12,7.33,1.92,5.322,6.4,6.4,6990.666667,13.33333333,109,293,3241,452
1994-03-01,327,208921,3686.416667,1994,3,28835772,10744762,4122000,301382.8,10451.69867,1.474494408,49.508,4.125666667,48.706,4.058833333,14458400,64.9,64.9,716.579,1006085.191,99700,85.4,86.6,540.8,80.6,5.388,6.71,7.47,8.25,1.24,6.072,7.09,7.09,6990.666667,13.33333333,109,487,3231,498
1994-04-01,328,208921,3686.416667,1994,4,28907448,10776819,4122000,305782.5,10577.98322,1.459837788,49.508,4.125666667,48.706,4.058833333,14527700,65.1,65.2,716.579,1006085.191,99700,85.4,86.6,544.383,81.442,5.818,6.84,7.44,8.18,1.11,6.572,8.63,8.63,8627.666667,-431.3333333,973,975,3685,522
1994-05-01,329,208921,3686.416667,1994,5,28907448,10776819,4122000,305782.5,10577.98322,1.459837788,49.508,4.125666667,48.706,4.058833333,14565800,65.2,67.5,716.579,1006085.191,99700,85.2,86.3,547.967,82.283,6.335,7.42,8.01,8.55,0.99,6.572,8.68,8.68,8627.666667,-431.3333333,973,1035,4035,669
