,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2044-03-01,1489589.7176671952,1863668.6287407223,2622711.833507468,3997839.17873393,1274124.4483869032
2044-04-01,1497592.862703204,1867928.1287896058,2640587.0462428518,3986117.5162426075,1266458.5636596435
2044-05-01,1511835.0546693867,1869841.286321538,2641815.2222524136,3999409.870400655,1269811.4911427067
2044-06-01,1525949.0813834418,1867743.015818574,2638144.018860869,3991109.090718214,1285278.8319688165
2044-07-01,1523738.433815275,1857714.7403325906,2681384.879437633,3977130.613343169,1272646.8504520766
2044-08-01,1504403.4397569618,1855008.973442797,2705609.697327635,3963358.406591364,1249350.0572738727
2044-09-01,1483895.4310905372,1858067.248656318,2745577.886867546,3980335.9708057866,1237067.6313962636
2044-10-01,1506902.5402740352,1874036.7382313902,2764794.011053358,4054321.4669753034,1218206.0168983494
2044-11-01,1513724.5931925962,1880082.9056767356,2770943.9061079123,4058726.8187312037,1204242.0970523013
2044-12-01,1511009.172106632,1890662.4684326253,2798066.6448865123,4060487.6291246996,1200942.3465367276
2045-01-01,1503787.507912036,1895689.559840736,2817304.097900986,4084965.8034732174,1215708.4075633772
2045-02-01,1528155.6250670382,1908781.484700832,2833632.913048403,4134243.928539542,1241684.1094297413
2045-03-01,1542716.0987538185,1915526.4044156277,2847327.208574814,4206336.698998479,1249350.5503467233
2045-04-01,1582160.43572568,1924136.0108842743,2864491.7640034202,4256483.825450034,1253188.5910129712
2045-05-01,1612771.270334964,1932111.1447704332,2898680.5718818423,4274960.742743965,1257259.2257021605
2045-06-01,1620683.8731505864,1931033.3041093089,2917754.3811274995,4237711.006691783,1263313.2822948643
2045-07-01,1606020.8554544565,1928087.1747602068,2913993.0844751904,4213012.806346905,1255169.5957985919
2045-08-01,1600989.9924331843,1921592.7054867493,2895619.507283557,4171264.936382096,1242923.972137642
2045-09-01,1601470.8569262282,1912119.8925321072,2932409.999866116,4169015.3327053804,1235761.7818284745
2045-10-01,1605345.7604918461,1902244.9379163836,2957268.715582537,4148209.512191669,1222644.6217721454
2045-11-01,1609176.42933322,1874531.9251069436,2958542.058897573,4127210.89975913,1221065.3856894597
2045-12-01,1603473.9939829372,1860687.7246991412,2969239.000458777,4125801.8755044243,1233504.7226177882
2046-01-01,1603504.5389543772,1859615.4395126323,2952170.5904711904,4149086.795223749,1260234.893924965
2046-02-01,1632676.915191784,1888713.6001698647,2953470.2428032197,4191231.227325952,1273685.5387664768
2046-03-01,1638868.6881643364,1892135.8556908076,2926034.607132666,4165478.0911110793,1293496.2984786646
2046-04-01,1660315.053945204,1888480.243441636,2946058.8667918486,4210420.785901432,1293701.8828381174
2046-05-01,1663631.0797317936,1884727.7448671656,2994412.5023094383,4251012.907220915,1304608.2552792022
2046-06-01,1664747.183524267,1865584.0922820298,3005816.8370381626,4291330.858848007,1292382.2646305852
